ville;quartier;prix;surface;;nombre_de_chambres;nombre_de_salles_de_bain;etage;terrasse;garage;ascenseur;piscine;securite;quartier_key;lat;lon;nb_ecoles;nb_hopitaux;nb_pharmacies;nb_mosquees;nb_banques;nb_centres_commerciaux;prix_m2_quartier;score_commodites;bien_appartement;bien_bureau;bien_ferme;bien_local_commercial;bien_logement;bien_maison;bien_riad;bien_terrain;bien_villa
casablanca;sidi maarouf;1000000.0;47.0;;3.0;1.0;3.0;0;1;0;0;1;casablanca_sidi maarouf;33.5295098;-7.6467825;6;0;17;5;24;2;8775.816212502483;-0.3372968304819912;False;False;False;True;False;False;False;False;False
casablanca;marif;1200000.0;123.0;;2.0;2.0;3.0;0;0;0;0;0;casablanca_marif;33.582734506849;-7.618144493372;32;13;73;12;155;3;18532.85992780883;2.0239699128902124;True;False;False;False;False;False;False;False;False
casablanca;al qods;800000.0;71.0;;2.0;1.0;1.0;1;1;1;0;0;casablanca_al qods;33.6125863;-7.4948844;20;3;14;15;23;3;11140.422021259716;0.35429565749497793;True;False;False;False;False;False;False;False;False
casablanca;racine;5200000.0;200.0;;3.0;2.0;3.0;1;1;1;0;1;casablanca_racine;33.588421;-7.6387222;41;3;43;12;108;1;19322.592578370008;0.958028381720639;True;False;False;False;False;False;False;False;False
casablanca;racine;19600000.0;500.0;;3.0;2.0;3.0;0;0;0;0;0;casablanca_racine;33.588421;-7.6387222;41;3;43;12;108;1;19322.592578370008;0.958028381720639;False;False;False;True;False;False;False;False;False
casablanca;triangle d'or;3420000.0;195.0;;3.0;1.0;3.0;0;0;0;0;0;casablanca_triangle d'or;33.5826394;-7.6377617;42;7;55;14;133;2;17963.191877115336;1.5614355087136158;False;False;False;True;False;False;False;False;False
casablanca;belvdre;2600000.0;93.0;;3.0;2.0;3.0;0;0;0;0;0;casablanca_belvdre;33.5488381;-7.5722842;24;4;31;21;48;0;12350.417743180216;0.39863001154819216;False;False;False;True;False;False;False;False;False
casablanca;marif;860000.0;92.0;;3.0;1.0;1.0;1;0;0;0;0;casablanca_marif;33.582734506849;-7.618144493372;32;13;73;12;155;3;18532.85992780883;2.0239699128902124;True;False;False;False;False;False;False;False;False
casablanca;les hpitaux;13500000.0;604.0;;3.0;2.0;3.0;0;0;0;0;0;casablanca_les hpitaux;33.582734506849;-7.618144493372;32;13;73;12;155;3;14479.961695607764;2.0239699128902124;False;False;False;False;False;False;False;True;False
casablanca;franceville;1530000.0;73.0;;2.0;2.0;2.0;0;1;1;0;1;casablanca_franceville;33.5670582;-7.6319186;33;11;48;12;71;1;3397.1499593670824;1.031492112993937;True;False;False;False;False;False;False;False;False
casablanca;casablanca finance city;3600000.0;148.0;;2.0;2.0;1.0;1;1;1;0;0;casablanca_casablanca finance city;33.56354;-7.6582444;14;2;24;8;34;2;21062.60371450936;0.04495705309579265;True;False;False;False;False;False;False;False;False
casablanca;gauthier;5300000.0;316.0;;3.0;2.0;3.0;0;0;0;0;0;casablanca_gauthier;33.5897344;-7.6307528;40;8;58;16;150;2;20441.0369595942;1.725588693367878;False;False;False;True;False;False;False;False;False
casablanca;sidi moumen;690000.0;72.0;;2.0;1.0;1.0;1;0;0;0;0;casablanca_sidi moumen;33.5884065;-7.4981126;21;1;0;7;6;0;14372.257292120155;-0.5570670210009723;True;False;False;False;False;False;False;False;False
casablanca;al hadika;640000.0;72.0;;2.0;2.0;4.0;0;0;0;0;0;casablanca_al hadika;33.6019213;-7.532569;13;0;13;10;23;0;8230.591691145615;-0.4611200977569819;True;False;False;False;False;False;False;False;False
casablanca;gauthier;1900000.0;125.0;;2.0;1.0;4.0;1;1;1;0;0;casablanca_gauthier;33.5897344;-7.6307528;40;8;58;16;150;2;20441.0369595942;1.725588693367878;True;False;False;False;False;False;False;False;False
casablanca;roches noires;11000.0;68.0;;2.0;2.0;3.0;0;1;1;0;0;casablanca_roches noires;33.58443;-7.575505;3;1;4;12;15;0;3851.4368954617103;-0.642282783695725;True;False;False;False;False;False;False;False;False
casablanca;racine;3900000.0;177.0;;3.0;2.0;3.0;1;1;1;0;0;casablanca_racine;33.588421;-7.6387222;41;3;43;12;108;1;19322.592578370008;0.958028381720639;True;False;False;False;False;False;False;False;False
casablanca;mandarona;2050000.0;119.0;;3.0;2.0;3.0;1;1;1;0;0;casablanca_mandarona;33.5315696;-7.6141553;7;0;6;4;10;0;19812.794274593507;-0.8123106861659435;True;False;False;False;False;False;False;False;False
casablanca;ain sebaa;9000000.0;1260.0;;3.0;4.0;3.0;0;1;1;0;0;casablanca_ain sebaa;33.6015639;-7.5453682;5;1;8;11;12;0;3752.0569712390047;-0.6150807845302242;False;False;False;True;False;False;False;False;False
casablanca;racine;20000.0;333.0;;3.0;1.0;3.0;0;1;0;0;1;casablanca_racine;33.588421;-7.6387222;41;3;43;12;108;1;19322.592578370008;0.958028381720639;False;False;False;True;False;False;False;False;False
casablanca;racine;3900000.0;236.0;;3.0;3.0;3.0;1;1;1;0;0;casablanca_racine;33.588421;-7.6387222;41;3;43;12;108;1;19322.592578370008;0.958028381720639;True;False;False;False;False;False;False;False;False
casablanca;ain sebaa;380000.0;58.0;;2.0;2.0;4.0;0;0;0;0;1;casablanca_ain sebaa;33.6015639;-7.5453682;5;1;8;11;12;0;3752.0569712390047;-0.6150807845302242;True;False;False;False;False;False;False;False;False
casablanca;gauthier;4000000.0;348.0;;3.0;1.0;3.0;1;0;1;0;1;casablanca_gauthier;33.5897344;-7.6307528;40;8;58;16;150;2;20441.0369595942;1.725588693367878;True;False;False;False;False;False;False;False;False
casablanca;inconnu;9000000.0;722.0;;4.0;3.0;3.0;1;1;0;0;0;casablanca_inconnu;33.5488381;-7.5722842;24;4;31;21;48;0;3253.009562137901;0.39863001154819216;False;False;False;False;False;False;False;False;True
casablanca;marif extension;3050000.0;170.0;;2.0;1.0;3.0;0;1;1;0;0;casablanca_marif extension;33.5805021;-7.6430308;44;2;51;12;116;1;15925.053353703324;1.0687918215145722;True;False;False;False;False;False;False;False;False
casablanca;ain chock;18000000.0;514.0;;3.0;1.0;2.0;0;1;0;0;1;casablanca_ain chock;33.532723;-7.6170472;7;0;4;4;9;0;9494.614792834378;-0.8340479995681545;False;False;False;True;False;False;False;False;False
casablanca;roches noires;1350000.0;130.0;;3.0;1.0;4.0;0;1;1;0;1;casablanca_roches noires;33.58443;-7.575505;3;1;4;12;15;0;3851.4368954617103;-0.642282783695725;True;False;False;False;False;False;False;False;False
casablanca;racine;2900000.0;207.0;;3.0;3.0;3.0;0;0;0;0;1;casablanca_racine;33.588421;-7.6387222;41;3;43;12;108;1;19322.592578370008;0.958028381720639;False;False;False;True;False;False;False;False;False
casablanca;hay hassani;5000000.0;120.0;;6.0;3.0;3.0;0;1;0;0;0;casablanca_hay hassani;33.5567205;-7.6670432;25;2;27;12;22;1;14254.966451292246;0.11915727984153175;False;False;False;False;False;True;False;False;False
casablanca;californie;75000000.0;25000.0;;3.0;2.0;3.0;0;0;0;0;0;casablanca_californie;33.53281;-7.63309;4;0;12;4;13;2;13271.63182886768;-0.4863279618005737;False;False;False;False;False;False;False;True;False
casablanca;ahl loghlam;1050000.0;180.0;;3.0;2.0;3.0;0;0;0;0;1;casablanca_ahl loghlam;33.599071051958;-7.477362128558;11;1;1;5;4;0;7317.751808569838;-0.7576372560895444;False;False;False;True;False;False;False;False;False
casablanca;longchamps;10500000.0;579.0;;3.0;2.0;3.0;0;0;0;0;0;casablanca_longchamps;33.586759;-7.654873;37;2;16;6;42;1;17334.23725208699;0.17050095826640016;False;False;False;False;False;False;False;False;True
casablanca;les hpitaux;2250000.0;265.0;;4.0;2.0;3.0;1;1;1;0;0;casablanca_les hpitaux;33.582734506849;-7.618144493372;32;13;73;12;155;3;14479.961695607764;2.0239699128902124;True;False;False;False;False;False;False;False;False
casablanca;mers sultan;1366400.0;122.0;;3.0;1.0;3.0;0;0;0;0;0;casablanca_mers sultan;33.5723689;-7.6042795;30;4;42;16;60;0;15135.94670406732;0.5277530639000731;True;False;False;False;False;False;False;False;False
casablanca;sidi maarouf;2500000.0;250.0;;3.0;2.0;3.0;0;0;0;0;0;casablanca_sidi maarouf;33.5295098;-7.6467825;6;0;17;5;24;2;8775.816212502483;-0.3372968304819912;False;False;False;False;False;False;False;True;False
casablanca;ain sebaa;1100000.0;84.0;;1.0;1.0;2.0;0;1;1;0;1;casablanca_ain sebaa;33.6015639;-7.5453682;5;1;8;11;12;0;3752.0569712390047;-0.6150807845302242;True;False;False;False;False;False;False;False;False
casablanca;ahl loghlam;450000.0;74.0;;3.0;2.0;3.0;0;1;0;0;1;casablanca_ahl loghlam;33.599071051958;-7.477362128558;11;1;1;5;4;0;7317.751808569838;-0.7576372560895444;True;False;False;False;False;False;False;False;False
casablanca;mers sultan;1200000.0;90.0;;2.0;2.0;5.0;0;1;1;0;1;casablanca_mers sultan;33.5723689;-7.6042795;30;4;42;16;60;0;15135.94670406732;0.5277530639000731;True;False;False;False;False;False;False;False;False
casablanca;californie;15000000.0;633.0;;3.0;2.0;3.0;0;0;0;0;0;casablanca_californie;33.53281;-7.63309;4;0;12;4;13;2;13271.63182886768;-0.4863279618005737;False;False;False;False;False;False;False;True;False
casablanca;city dar es salaam;310000.0;55.0;;2.0;1.0;1.0;0;0;0;0;0;casablanca_city dar es salaam;33.5370654;-7.6948952;7;0;10;6;11;0;9029.850746268658;-0.7280332899559072;True;False;False;False;False;False;False;False;False
casablanca;les hpitaux;2250000.0;160.0;;3.0;2.0;3.0;1;1;1;0;0;casablanca_les hpitaux;33.582734506849;-7.618144493372;32;13;73;12;155;3;14479.961695607764;2.0239699128902124;True;False;False;False;False;False;False;False;False
casablanca;hay zobir;300000.0;56.0;;2.0;1.0;4.0;0;0;0;0;0;casablanca_hay zobir;33.5488381;-7.5722842;24;4;31;21;48;0;18068.228524455404;0.39863001154819216;True;False;False;False;False;False;False;False;False
casablanca;mers sultan;1300000.0;107.0;;2.0;2.0;2.0;0;1;1;0;0;casablanca_mers sultan;33.5723689;-7.6042795;30;4;42;16;60;0;15135.94670406732;0.5277530639000731;True;False;False;False;False;False;False;False;False
casablanca;itissal;640000.0;97.0;;2.0;2.0;3.0;1;0;0;0;0;casablanca_itissal;33.5526506;-7.5786381;28;5;32;22;53;0;13448.275862068966;0.5572230817188728;True;False;False;False;False;False;False;False;False
casablanca;mandarona;2800000.0;173.0;;3.0;3.0;1.0;1;1;1;0;1;casablanca_mandarona;33.5315696;-7.6141553;7;0;6;4;10;0;19812.794274593507;-0.8123106861659435;True;False;False;False;False;False;False;False;False
casablanca;belvdre;1668000.0;139.0;;3.0;2.0;3.0;1;1;0;0;0;casablanca_belvdre;33.5488381;-7.5722842;24;4;31;21;48;0;12350.417743180216;0.39863001154819216;True;False;False;False;False;False;False;False;False
casablanca;belvdre;9000.0;140.0;;3.0;2.0;6.0;1;1;1;0;1;casablanca_belvdre;33.5488381;-7.5722842;24;4;31;21;48;0;12350.417743180216;0.39863001154819216;True;False;False;False;False;False;False;False;False
casablanca;val fleury;1600000.0;132.0;;3.0;1.0;5.0;0;1;1;0;0;casablanca_val fleury;33.5711461;-7.635195;30;11;57;14;94;2;14978.401639344262;1.3717929777125288;True;False;False;False;False;False;False;False;False
casablanca;mers sultan;8000000.0;670.0;;3.0;2.0;5.0;0;0;0;0;0;casablanca_mers sultan;33.5723689;-7.6042795;30;4;42;16;60;0;15135.94670406732;0.5277530639000731;False;True;False;False;False;False;False;False;False
casablanca;hay moulay abdellah;2800000.0;100.0;;8.0;4.0;3.0;1;1;0;0;0;casablanca_hay moulay abdellah;33.5441189;-7.5936653;22;3;29;12;47;0;20292.72070211668;0.09911673903357188;False;False;False;False;False;True;False;False;False
casablanca;belvdre;10000.0;240.0;;3.0;1.0;3.0;0;0;0;0;0;casablanca_belvdre;33.5488381;-7.5722842;24;4;31;21;48;0;12350.417743180216;0.39863001154819216;False;False;False;True;False;False;False;False;False
casablanca;ain sebaa;980000.0;85.0;;2.0;1.0;2.0;1;1;1;0;1;casablanca_ain sebaa;33.6015639;-7.5453682;5;1;8;11;12;0;3752.0569712390047;-0.6150807845302242;True;False;False;False;False;False;False;False;False
casablanca;derb ben houmane;1600000.0;137.0;;3.0;2.0;6.0;0;1;1;0;0;casablanca_derb ben houmane;33.5964565;-7.615478;15;1;45;11;128;4;34298.440979955456;1.026273580002014;True;False;False;False;False;False;False;False;False
casablanca;quartier bachkou;2300000.0;140.0;;3.0;2.0;1.0;1;1;1;0;1;casablanca_quartier bachkou;33.58443;-7.575505;3;1;4;12;15;0;15701.0550996483;-0.642282783695725;True;False;False;False;False;False;False;False;False
casablanca;les hpitaux;18000000.0;1590.0;;3.0;5.0;5.0;1;1;1;0;1;casablanca_les hpitaux;33.582734506849;-7.618144493372;32;13;73;12;155;3;14479.961695607764;2.0239699128902124;False;True;False;False;False;False;False;False;False
casablanca;marif extension;2600000.0;151.0;;3.0;1.0;3.0;0;0;0;0;0;casablanca_marif extension;33.5805021;-7.6430308;44;2;51;12;116;1;15925.053353703324;1.0687918215145722;False;False;False;True;False;False;False;False;False
casablanca;bourgogne ouest;4750000.0;192.0;;3.0;1.0;3.0;0;1;0;0;1;casablanca_bourgogne ouest;33.5971549;-7.6351534;31;3;24;9;76;1;10331.620303696403;0.42049514694505025;False;False;False;True;False;False;False;False;False
casablanca;ain diab;8300000.0;500.0;;3.0;3.0;3.0;1;0;0;1;0;casablanca_ain diab;33.5848607;-7.681233;10;1;6;3;7;0;19726.459436191453;-0.7618861236009302;False;False;False;False;False;False;False;False;True
casablanca;gauthier;3400000.0;188.0;;3.0;2.0;3.0;1;1;0;0;0;casablanca_gauthier;33.5897344;-7.6307528;40;8;58;16;150;2;20441.0369595942;1.725588693367878;True;False;False;False;False;False;False;False;False
casablanca;ain diab;29000000.0;700.0;;5.0;5.0;3.0;1;1;0;1;1;casablanca_ain diab;33.5848607;-7.681233;10;1;6;3;7;0;19726.459436191453;-0.7618861236009302;False;False;False;False;False;False;False;False;True
casablanca;ain diab extension;12000000.0;350.0;;4.0;3.0;3.0;1;0;0;1;0;casablanca_ain diab extension;33.5848607;-7.681233;10;1;6;3;7;0;14119.146404862831;-0.7618861236009302;False;False;False;False;False;False;False;False;True
casablanca;hay zobir;400000.0;56.0;;2.0;2.0;3.0;0;0;0;0;1;casablanca_hay zobir;33.5488381;-7.5722842;24;4;31;21;48;0;18068.228524455404;0.39863001154819216;True;False;False;False;False;False;False;False;False
casablanca;marif extension;1334000.0;58.0;;1.0;1.0;1.0;1;1;1;0;0;casablanca_marif extension;33.5805021;-7.6430308;44;2;51;12;116;1;15925.053353703324;1.0687918215145722;True;False;False;False;False;False;False;False;False
casablanca;triangle d'or;1950000.0;156.0;;3.0;2.0;2.0;1;1;0;0;0;casablanca_triangle d'or;33.5826394;-7.6377617;42;7;55;14;133;2;17963.191877115336;1.5614355087136158;True;False;False;False;False;False;False;False;False
casablanca;val fleury;1200000.0;80.0;;3.0;1.0;3.0;0;0;0;0;0;casablanca_val fleury;33.5711461;-7.635195;30;11;57;14;94;2;14978.401639344262;1.3717929777125288;False;False;False;True;False;False;False;False;False
casablanca;racine extension;14000000.0;700.0;;7.0;2.0;3.0;1;1;0;0;0;casablanca_racine extension;33.5944933;-7.6458861;38;3;20;6;56;0;18001.04737881114;0.17561678250246648;False;False;False;False;False;False;False;False;True
casablanca;oulfa;360000.0;54.0;;2.0;1.0;4.0;0;0;0;0;0;casablanca_oulfa;33.56486;-7.69421;21;0;25;9;25;0;13260.213353269308;-0.24990948028674984;True;False;False;False;False;False;False;False;False
casablanca;val fleury;3981000.0;287.0;;3.0;3.0;1.0;1;1;1;0;1;casablanca_val fleury;33.5711461;-7.635195;30;11;57;14;94;2;14978.401639344262;1.3717929777125288;True;False;False;False;False;False;False;False;False
casablanca;marif;1800000.0;128.0;;3.0;2.0;2.0;0;1;1;0;0;casablanca_marif;33.582734506849;-7.618144493372;32;13;73;12;155;3;18532.85992780883;2.0239699128902124;True;False;False;False;False;False;False;False;False
casablanca;marif;1750000.0;112.0;;3.0;2.0;1.0;0;1;1;0;1;casablanca_marif;33.582734506849;-7.618144493372;32;13;73;12;155;3;18532.85992780883;2.0239699128902124;True;False;False;False;False;False;False;False;False
casablanca;alsace lorraine;19500.0;300.0;;3.0;2.0;3.0;0;0;0;0;0;casablanca_alsace lorraine;33.586002141157;-7.620275440486;31;11;70;13;170;3;10838.997168597169;1.9953488096552316;False;False;False;False;False;False;False;True;False
casablanca;triangle d'or;2800000.0;128.0;;3.0;2.0;2.0;1;1;1;0;1;casablanca_triangle d'or;33.5826394;-7.6377617;42;7;55;14;133;2;17963.191877115336;1.5614355087136158;True;False;False;False;False;False;False;False;False
casablanca;sidi el khadir;2000000.0;100.0;;3.0;2.0;4.0;0;0;0;0;0;casablanca_sidi el khadir;33.5674582;-7.6876741;32;1;25;13;34;0;15050.068902158937;0.09564091478523448;True;False;False;False;False;False;False;False;False
casablanca;gauthier;3400000.0;206.0;;3.0;3.0;3.0;1;1;1;0;0;casablanca_gauthier;33.5897344;-7.6307528;40;8;58;16;150;2;20441.0369595942;1.725588693367878;True;False;False;False;False;False;False;False;False
casablanca;les hpitaux;1376000.0;86.0;;3.0;1.0;7.0;1;1;1;0;0;casablanca_les hpitaux;33.582734506849;-7.618144493372;32;13;73;12;155;3;14479.961695607764;2.0239699128902124;False;True;False;False;False;False;False;False;False
casablanca;centre ville;1100000.0;65.0;;2.0;1.0;3.0;0;0;0;0;0;casablanca_centre ville;30.4140078;-9.6010916;5;3;24;4;29;1;13281.051535658513;-0.32063957920017316;True;False;False;False;False;False;False;False;False
casablanca;racine;2800000.0;136.0;;2.0;2.0;4.0;1;1;1;0;0;casablanca_racine;33.588421;-7.6387222;41;3;43;12;108;1;19322.592578370008;0.958028381720639;True;False;False;False;False;False;False;False;False
casablanca;les princesses;1248000.0;57.0;;1.0;1.0;3.0;1;1;1;0;0;casablanca_les princesses;33.562374;-7.5594704;14;4;23;11;23;0;17438.750965463976;-0.17183461740679604;True;False;False;False;False;False;False;False;False
casablanca;zone industrielle;350000.0;21.0;;3.0;1.0;3.0;0;1;0;0;1;casablanca_zone industrielle;33.5765476;-7.6047037;25;4;50;14;64;1;1724.0858928955213;0.6456509514075899;False;False;False;True;False;False;False;False;False
casablanca;gauthier;2700000.0;217.0;;3.0;3.0;3.0;1;1;0;0;0;casablanca_gauthier;33.5897344;-7.6307528;40;8;58;16;150;2;20441.0369595942;1.725588693367878;True;False;False;False;False;False;False;False;False
casablanca;hay al othmania;1900000.0;235.0;;8.0;5.0;3.0;0;0;0;0;0;casablanca_hay al othmania;33.6125863;-7.4948844;20;3;14;15;23;3;7457.03125;0.35429565749497793;False;False;False;False;False;True;False;False;False
casablanca;belvdre;1300000.0;128.0;;2.0;2.0;1.0;1;0;0;0;0;casablanca_belvdre;33.5488381;-7.5722842;24;4;31;21;48;0;12350.417743180216;0.39863001154819216;True;False;False;False;False;False;False;False;False
casablanca;bernoussi;680000.0;86.0;;2.0;1.0;3.0;0;1;0;0;1;casablanca_bernoussi;33.6125863;-7.4948844;20;3;14;15;23;3;1967.7859139254597;0.35429565749497793;True;False;False;False;False;False;False;False;False
casablanca;anfa;5000000.0;251.0;;3.0;2.0;4.0;1;1;1;0;1;casablanca_anfa;33.5488381;-7.5722842;24;4;31;21;48;0;19935.525683628937;0.39863001154819216;True;False;False;False;False;False;False;False;False
casablanca;marif extension;3300000.0;227.0;;4.0;3.0;4.0;1;1;1;0;1;casablanca_marif extension;33.5805021;-7.6430308;44;2;51;12;116;1;15925.053353703324;1.0687918215145722;True;False;False;False;False;False;False;False;False
casablanca;californie;16000.0;163.0;;3.0;3.0;1.0;1;1;1;0;1;casablanca_californie;33.53281;-7.63309;4;0;12;4;13;2;13271.63182886768;-0.4863279618005737;True;False;False;False;False;False;False;False;False
casablanca;al qods;1000000.0;107.0;;4.0;3.0;4.0;1;1;1;0;0;casablanca_al qods;33.6125863;-7.4948844;20;3;14;15;23;3;11140.422021259716;0.35429565749497793;True;False;False;False;False;False;False;False;False
casablanca;racine;6000000.0;180.0;;3.0;1.0;3.0;0;0;0;0;0;casablanca_racine;33.588421;-7.6387222;41;3;43;12;108;1;19322.592578370008;0.958028381720639;False;False;False;True;False;False;False;False;False
casablanca;marif;3200000.0;210.0;;3.0;1.0;12.0;1;0;1;0;1;casablanca_marif;33.582734506849;-7.618144493372;32;13;73;12;155;3;18532.85992780883;2.0239699128902124;True;False;False;False;False;False;False;False;False
casablanca;beausite;1500000.0;113.0;;3.0;2.0;2.0;1;1;1;0;1;casablanca_beausite;33.5488381;-7.5722842;24;4;31;21;48;0;13335.73503776874;0.39863001154819216;True;False;False;False;False;False;False;False;False
casablanca;al hadika;655000.0;91.0;;2.0;1.0;1.0;1;1;0;0;1;casablanca_al hadika;33.6019213;-7.532569;13;0;13;10;23;0;8230.591691145615;-0.4611200977569819;True;False;False;False;False;False;False;False;False
